Style,Standard,,,,,,,,,,,,,,,,,,,,,,,
Append Mode,1,,,,,,,,,,,,,,,,,,,,,,,
Fill Mode,0,,,,,,,,,,,,,,,,,,,,,,,
Capacity,30000,,,,,,,,,,,,,,,,,,,,,,,
Count,11260,,,,,,,,,,,,,,,,,,,,,,,
Base Time Seconds,1709740595,,,,,,,,,,,,,,,,,,,,,,,
Base Time Fractional,0.438305,,,,,,,,,,,,,,,,,,,,,,,
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds,
9749,24.48099136,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002812847,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448053,-37.8761906
9750,24.47728348,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002774971,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448054,37.8761906
9751,24.47450066,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002812847,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448055,-18.9379789
9752,24.47264671,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00279391,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448056,-18.9382117
9753,24.46893883,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002774971,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448057,-18.9379789
9754,24.46893883,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002756033,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448058,0
9755,24.46708488,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002756033,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448059,-18.9384446
9756,24.46708488,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002737095,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44806,0
9757,24.46523094,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002737095,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448061,-18.9379789
9758,24.46152306,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002718157,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448062,-37.8764234
9759,24.45781326,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00268028,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448063,-94.6908258
9760,24.45503044,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00258559,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448064,113.6290375
9761,24.45595932,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002699219,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448065,18.9382117
9762,24.45225143,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002718157,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448066,-113.6290375
9763,24.44854164,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002604528,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448067,113.6290375
9764,24.44854164,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002718157,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448068,-94.6908258
9765,24.44946861,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002623466,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448069,-37.8764234
9766,24.44668961,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00258559,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44807,0
9767,24.44483376,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00258559,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448071,18.9382117
9768,24.44205284,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002604528,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448072,-18.9382117
9769,24.44019699,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00258559,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448073,-56.8144024
9770,24.43741798,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002528775,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448074,0
9771,24.43741798,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002528775,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448075,37.8764235
9772,24.43649101,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002566652,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448076,-18.9384446
9773,24.43463516,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002547713,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448077,-75.752614
9774,24.43185425,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002471961,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448078,75.752614
9775,24.43278122,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002547713,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448079,-18.9379789
9776,24.43000031,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002528775,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44808,-37.8761906
9777,24.42721939,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002490899,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448081,0
9778,24.42443657,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002490899,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448082,-37.8764234
9779,24.4235096,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002453023,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448083,37.8764234
9780,24.42258453,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002490899,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448084,-37.8764234
9781,24.41980171,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002453023,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448085,18.9379789
9782,24.4170208,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002471961,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448086,-75.7523813
9783,24.41794777,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002396208,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448087,18.9379789
9784,24.42073059,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002415146,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448088,-37.8761906
9785,24.41609383,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00237727,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448089,75.7526141
9786,24.41516495,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002453023,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44809,-94.690593
9787,24.40960312,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002358332,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448091,37.8761906
9788,24.40589714,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002396208,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448092,56.8144024
9789,24.40682411,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002453023,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448093,-113.6290375
9790,24.40404129,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002339394,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448094,0
9791,24.40126038,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002339394,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448095,37.8764234
9792,24.39847946,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00237727,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448096,0
9793,24.40126038,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00237727,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448097,-37.8764234
9794,24.39569664,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002339394,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448098,-18.9379789
9795,24.39569664,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002320456,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448099,0
9796,24.39476967,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002320456,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.4481,-75.7526141
9797,24.39106369,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002244703,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448101,56.8144023
9798,24.38920784,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002301517,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448102,-56.8144023
9799,24.39106369,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002244703,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448103,0
9800,24.38642693,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002244703,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448104,0
9801,24.3873539,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002244703,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448105,37.8761906
9802,24.38549805,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002282579,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448106,0
9803,24.38642693,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002282579,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448107,-18.9382117
9804,24.38271904,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002263641,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448108,-18.9379789
9805,24.38086319,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002244703,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448109,-18.9382117
9806,24.38086319,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002225765,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44811,0
9807,24.3771553,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002225765,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448111,-56.8144024
9808,24.37344742,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00216895,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448112,37.8761907
9809,24.37159348,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002206827,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448113,-132.5672493
9810,24.36973763,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002074259,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448114,227.258075
9811,24.3706646,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002301517,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448115,-189.3816515
9812,24.36788368,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002112136,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448116,37.8761906
9813,24.36788368,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002150012,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448117,-37.8761906
9814,24.36788368,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002112136,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448118,-37.8764235
9815,24.36510277,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002074259,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448119,18.9384446
9816,24.3641758,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002093198,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44812,-37.8764235
9817,24.3641758,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002055321,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448121,56.8144024
9818,24.36232185,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002112136,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448122,-37.8764235
9819,24.36139488,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002074259,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448123,18.9384446
9820,24.357687,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002093198,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448124,37.8761906
9821,24.35861397,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002131074,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448125,-37.8761906
9822,24.3539772,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002093198,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448126,-75.7528469
9823,24.35305023,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002017445,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448127,37.8764234
9824,24.35026932,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002055321,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448128,56.8144024
9825,24.35026932,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002112136,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448129,-37.8764235
9826,24.34656143,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002074259,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44813,0
9827,24.34285355,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002074259,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448131,-18.9379789
9828,24.34377861,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002055321,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448132,0
9829,24.3409977,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002055321,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448133,0
9830,24.34192657,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002055321,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448134,-18.9379789
9831,24.34007072,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002036383,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448135,-56.8146351
9832,24.33821678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001979569,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448136,18.9382117
9833,24.33821678,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001998507,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448137,18.9379789
9834,24.33543587,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002017445,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448138,-56.8141695
9835,24.33636093,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001960631,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448139,94.6905929
9836,24.33358192,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002055321,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44814,-132.5670164
9837,24.33172607,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001922754,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448141,94.690593
9838,24.33172607,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002017445,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448142,37.8764234
9839,24.32987213,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.002055321,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448143,-56.8144023
9840,24.32709312,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001998507,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448144,-56.8145188
9841,24.32709312,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001941692,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448145,0
9842,24.32523727,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001941692,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448146,18.9383282
9843,24.32245636,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001960631,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448147,-56.8146352
9844,24.32245636,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001903816,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448148,56.8146352
9845,24.31874847,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001960631,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448149,-56.8146352
9846,24.3178215,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001903816,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44815,37.876307
9847,24.31225777,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001941692,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448151,-18.9380953
9848,24.31411171,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001922754,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448152,18.9380953
9849,24.31411171,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001941692,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448153,-18.9380953
9850,24.31411171,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001922754,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448154,-56.8145187
9851,24.31503868,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00186594,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448155,18.9382117
9852,24.31225777,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001884878,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448156,18.9380953
9853,24.31318474,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001903816,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448157,-37.876307
9854,24.30669403,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00186594,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448158,0
9855,24.30762291,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00186594,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448159,-18.9380954
9856,24.30576706,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001847002,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44816,37.8763071
9857,24.30020523,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001884878,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448161,-94.6907094
9858,24.3011322,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001790187,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448162,-18.9382117
9859,24.29927826,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001771249,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448163,56.8145187
9860,24.29927826,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001828064,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448164,151.5051118
9861,24.29927826,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001979569,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448165,-208.3196305
9862,24.2946434,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001771249,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448166,75.752614
9863,24.29742432,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001847002,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448167,-56.8144023
9864,24.29371643,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001790187,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448168,18.9382117
9865,24.29371643,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001809126,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448169,-18.9382117
9866,24.29186058,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001790187,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44817,0
9867,24.29093361,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001790187,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448171,-56.8145188
9868,24.28629875,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001733373,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448172,37.8763071
9869,24.28351784,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001771249,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448173,0
9870,24.28815269,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001771249,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448174,-18.9380953
9871,24.28444481,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001752311,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448175,-56.8145188
9872,24.28444481,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001695496,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448176,56.8145188
9873,24.28259087,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001752311,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448177,-56.8145188
9874,24.27795601,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001695496,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448178,-18.9382117
9875,24.27702713,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001676558,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448179,37.8764234
9876,24.27517319,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001714435,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44818,18.9380953
9877,24.27239037,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001733373,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448181,-18.9380953
9878,24.2714653,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001714435,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448182,18.9380953
9879,24.26961136,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001733373,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448183,-18.9380953
9880,24.27331924,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001714435,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448184,0
9881,24.2714653,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001714435,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448185,37.8763071
9882,24.26868439,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001752311,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448186,-94.6908258
9883,24.27239037,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00165762,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448187,0
9884,24.26682854,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.00165762,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448188,18.9380953
9885,24.26497459,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001676558,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448189,37.8764234
9886,24.26590157,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001714435,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.44819,-75.7527304
9887,24.26126671,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001638682,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448191,151.5053445
9888,24.26033974,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001790187,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448192,-170.4434399
9889,24.25570488,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001619744,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448193,75.7526141
9890,24.25755692,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001695496,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448194,-18.9382117
9891,24.25570488,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001676558,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448195,0
9892,24.25385094,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001676558,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448196,0
9893,24.25385094,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001676558,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448197,-37.876307
9894,24.25292397,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001638682,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448198,56.8145187
9895,24.25199509,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001695496,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448199,-75.7526141
9896,24.2482872,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001619744,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.4482,18.9380954
9897,24.25106812,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001638682,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448201,0
9898,24.25014114,Volt DC,100,4.5,F,F,F,F,F,F,Front,F,Digitizer,0.001638682,Amp DC,1,F,4W,F,F,3/6/2024,15:56:35,0.448202,0
